"id","name","url","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","geo.latitude","geo.longitude","telephone","faxNumber","email"
"96255","Fields BMW","http://www.fieldsbmworlando.com","963 N Wymore Rd","Winter Park","FL","32789-1769",28.6081,-81.3853,"(407)628-2100","(407)628-0309",
"090801","Mark Miller Subaru South Towne","http://www.southtowne.subaru.com","10920 S State St","Sandy","UT","84070","40.55279","-111.890045","8015535200",,
"IL060","SCHIMMER HYUNDAI","www.schimmerhyundai.com","911 SHOOTING PARK ROAD","PERU","IL","61354",41.3385606,-89.1170082,"815-224-4500","815-224-4506","dave.kain@schimmerflm.com"
"070557","St. Cloud Subaru","http://www.stcloud-mn.subaru.com","4110 W Division St","Saint Cloud","MN","56301","45.5529","-94.20901","3202585050",,
"06644","Williamsburg Motors Inc","http://www.williamsburgford.com","701 East Rochambeau Dr.","Williamsburg","VA","23188","37.347669","-76.738811","(757) 229-2411","(757) 229-3394",
"030149","W & L Subaru","http://www.wlsports.subaru.com","975 Water St, Route 11","Northumberland","PA","17857","40.89644","-76.785805","5704733432",,
"114838","STRICKLAND CHEVROLET, INC.","http://www.stricklandchevrolet.net","5719 BROADWAY ST","PEARLAND","TX","77581-7899",29.5598,-95.3084,"(281) 485-1495","(281) 485-6613",
"14345","Mercedes-Benz of Fort Pierce","www.fort-pierce.mercedesdealer.com","4500 South U S 1","Fort Pierce","FL","34982",27.381501,-80.325899,"(772) 466-7000","(772) 466-4952",
"45634","Suburban Chrysler Dodge Jeep Ram of Garden City","http://http://www.suburbanchryslerdodgejeepramofgardencity.com","32850 Ford Road","Garden City","MI","48135-1570",42.3249,-83.364,"7344215700",,
"286258","VICTORY CHEVROLET BUICK","http://www.victorychevroletbuickmi.com","1250 DEXTER ST","MILAN","MI","48160-1100",42.098,-83.676,"(734) 439-3500","(734) 439-3808",
"401068","Park Subaru","http://www.park-oh.subaru.com","3363 S Arlington Rd","Akron","OH","44312","40.980133","-81.492883","3306457275",,
"116404","CUNNINGHAM BUICK-GMC TRUCK, INC.","http://www.cunninghamgm.com","2516 MEMORIAL BLVD","SPRINGFIELD","TN","37172-3923",36.489,-86.8665,"(615) 384-3559","(615) 384-1841",
"09231","Beaver Scion of St. Augustine","http://www.beaverscionstaugustine.com","2995 U.S. #1 South","St. Augustine","FL","32086","29.838875999999999066858435980975627899169921875","-81.323160999999998921339283697307109832763671875","(866) 983-2840",,
"18035","Lee Scion","http://www.leescion.com","115 Main Street","Topsham","ME","04086","43.93765899999999646752257831394672393798828125","-69.9659099999999938290784484706819057464599609375","(877) 456-9602",,
"09718","White Ford, LLC","http://www.whitefordllc.com","175 Old Farm Road","Roanoke Rapids","NC","27870","36.439244","-77.634396","(252) 537-6136","(252) 535-2405",
"10121","Milton Ruben Toyota of Augusta","http://www.miltonrubentoyota.com","3514 Washington Road","Augusta","GA","30907",33.516181,-82.07522,"7068685454","7068689670",
"23566","Pat McGrath Chrysler Jeep Dodge","http://www.mikemcgrathautocenterjeep.com","4610 Center Point Rd N E","Cedar Rapids","IA","52402-2412",42.0255,-91.6673,"3193934610",,
"04043","Fuccillo Ford of Seneca Falls","http://www.fuccillosenecafalls.net","2027 Routes 5 and 20 West","Seneca Falls","NY","13148","42.920694","-76.793210","(315) 568-9881","(315) 568-2850",
"119024","DAVE TOWELL CADILLAC SAAB","http://www.davetowell.com","111 W MARKET ST","AKRON","OH","44303-2330",41.0861,-81.5197,"(330) 376-9600","(330) 376-8724",
"43282","Absher-Arnold Motors, LLC","http://www.absherarnoldmotors.com","3203 West Deyoung St","Marion","IL","62959-5532",37.7449,-88.9822,"6189935000",,
"5367","CORONA NISSAN","http://WWW.CORONANISSAN.COM","2575 WARDLOW ROAD","CORONA","CA","92882","33.88319","-117.615655","951-735-3360","951-278-5691",
"04657","Bob Schwartz Ford","http://www.bobschwartzford.com","800 N. Broadway","Peru","IN","46970","40.768884","-86.078799","(765) 472-3673","(765) 472-6156",
"05075","Lewis Ford Sales Inc","http://www.lewiscars.com","3373 North College","Fayetteville","AR","72703","36.112680","-94.145057","(479) 442-5301","(479) 443-7293",
"31180","Della Scion","http://www.dellascion.com","32 Della Drive","Plattsburgh","NY","12901","44.69732900000000341833583661355078220367431640625","-73.5169779999999946085154078900814056396484375","(888) 631-9558",,"ScionEcom31180@toyota.com"
"3779","NISSAN OF NORTH OLMSTED","http://www.bignissannortholmsted.com","28500 LORAIN RD","NORTH OLMSTED","OH","44070","41.409591","-81.937155","440-734-6900","440-734-6940",
"16035","Dorsett Mitsubishi","WWW.DORSETTSMITSUBISHI.COM","74 EAST SPRINGHILL DRIVE","TERRE HAUTE","IN","47802",39.412384,-87.417076,"(812)232-5500","(812)478-5078",
"35169","Smith Haven Mitsubishi","WWW.SMITHHAVENMITSUBISHI.COM/","827 JERICHO TURNPIKE","SAINT JAMES","NY","11780",40.8614,-73.146225,"(631)724-4070","(631)724-4077",
"70089","BEAVERTON INFINITI","http://www.beavertoninfiniti.com/","9500 SW CANYON RD","PORTLAND","OR","97225","45.488125","-122.804176","503-626-8822","503-526-5306",
"06050","Hartford Scion","http://www.hartfordscion.com","158 Weston Street","Hartford","CT","06120","41.7914329999999978326741256751120090484619140625","-72.6602969999999999117790139280259609222412109375","(866) 971-7733",,"ScionEcom06050@toyota.com"
"59213","Mercedes-Benz of Fayetteville","www.fayetteville.mercedesdealer.com","3203 Bragg Blvd.","Fayetteville","NC","28303",35.075962,-78.932871,"1-800-264-3203","(910) 764-7887",
"113014","KORF CONTINENTAL","http://www.korfchevroletbuick.com","500 W EIGHTH AVE","YUMA","CO","80759-2651",40.1186,-102.7288,"(970) 848-5361","(970) 848-3837",
"AA7YR","Byers Volvo","http://www.byersvolvooh.com","301 N. Hamilton Road","Columbus","H ","43213",40.0251656,-82.86631,"(614) 864-0780",,"DJOHNSON@BYERSAUTO.COM"
"117893","SPEARFISH MOTORS, INC.","http://www.spearfishmotors.com","1910 N MAIN ST","SPEARFISH","SD","57783-2915",44.5031,-103.8602,"(605) 642-7000","(605) 642-1506",
"160051","SINGH CHEVROLET","http://www.singhchevy.com","8200 AUTO DR","RIVERSIDE","CA","92504-4106",33.9256,-117.4181,"(951) 688-8111","(951) 687-7703",
"61909","Barnett White Bear Chrysler Jeep Dodge","http://www.barnettchryslerjeep.com","3430 Highway 61 N","White Bear Lake","MN","55110-5236",45.0461,-93.0375,"6514293391",,
"3235","COMMUNITY NISSAN OF MASON CITY","http://www.communitynissanmc.com/site/","1780 S MONROE AVE","MASON CITY","IA","50401","43.134069","-93.211069","641-423-0095","641-423-8216",
"112593","PRINCE OF TIFTON, INC.","http://www.princeautotifton.com","1410 US HWY 82 W","TIFTON","GA","31793-8037",31.4462,-83.5425,"(229) 386-4073","(229) 386-4009",
"289286","MINERAL WELLS CHEVROLET BUICK GMC","http://www.mineralwellscbg.com","4316 HWY 180 E","MINERAL WELLS","TX","76067-8381",32.8108,-98.0833,"(940) 325-2551","(940) 325-2556",
"AA7QE","Portland Volvo","http://www.portlandvolvo.com","9 US Route 1","Scarborough","E ","04074",43.6120148,-70.31308,"(207) 883-5568",,"email@portlandvolvo.com"
"21608","Richmond BMW","http://www.richmond-bmw.com","8710 W Broad St","Richmond","VA","23294-6206",37.634,-77.5415,"(804)346-0812","(804)747-8578",
"251333","Acura of Milford","http://www.acuraofmilford.com","1503 Boston Post Rd","Milford","CT","06460-2705",41.243149,-73.030281,"(203) 877-4333","2038761489","internetsales@acuraofmilford.com"
"114406","JIM DORAN CHEVROLET","http://www.doranchev.com","1315 E THIRD ST","MC MINNVILLE","OR","97128-4304",45.2095,-123.18463,"(503) 472-0383","(503) 434-6626",
"113962","RIZER CHEVROLET BUICK GMC INC.","http://www.rizerchevrolet.com","351 N JEFFERIES BLVD","WALTERBORO","SC","29488-2909",32.9052,-80.6667,"(843) 549-6363","(843) 549-2179",
"60255","Adventure Chrysler Jeep Dodge","http://www.adventurecjd.com","36845 Euclid Ave","Willoughby","OH","44094-4452",41.6286,-81.4228,"4409465700",,
"38032","Gladstone Mitsubishi","WWW.GLADSTONEMITSUBISHI.COM","18500 SE MCLOUGHLIN BLVD","MILWAUKIE","OR","97267",45.388847,-122.611084,"(503)513-6600","(503)513-4832",
"05371","Cummins Ford Lincoln, Inc.","http://www.cumminslincoln.com","4000 Carriage Way","Weatherford","OK","73096","35.534348","-98.658144","(580) 772-3319","(580) 772-5086",
"07892","Capital Ford","http://www.capitalfordcarsoncity.com","3660 South Carson Street","Carson City","NV","89701","39.133830","-119.769729","(775) 882-5353","(775) 882-8071",
"AL015","Serra Kia Of Gardendale","HTTP://WWW.SERRAKIA.COM","630 Fieldstown Road","Gardendale","AL","35071","33.6532113","-86.8256562","205-631-2277",,
"3071","RYDELL NISSAN OF GRAND FORKS","http://www.gfnissan.com/","3220 S WASHINGTON ST","GRAND FORKS","ND","58201","47.888874","-97.045674","701-746-9323","701-775-2355",
"272450","MERCED CHEVROLET","http://www.chevroletofmerced.com","1485 W 15TH ST","MERCED","CA","95340-5602",37.3046,-120.4985,"(209) 383-3306","(209) 723-2528",
"09336","King Ford Lincoln of Lenoir",,"515 Wilkesboro Boulevard NE","Lenoir","NC","28645","35.918137","-81.514252","(828) 754-1524","(828) 757-9984",
"35055","Bob Howard Scion","http://www.bobhowardscion.com","12929 North Kelley Avenue","Oklahoma City","OK","73131","35.598871000000002595697878859937191009521484375","-97.495914999999996553015080280601978302001953125","(888) 893-3126",,"scioninternet@bobhowardtoyota.com"
"13043","Jordan Scion","http://www.jordanscion.com","920 E. Jefferson Blvd.","Mishawaka","IN","46545","41.6731189999999998008206603117287158966064453125","-86.170310000000000627551344223320484161376953125","(888) 644-0361",,"ScionEcom13043@toyota.com"
"57967","Sunnyside Company","http://www.sunnysidechryslerdodge.com","4810 W Elm St Route 120","McHenry","IL","60050-4019",42.3488,-88.2921,"8153857220",,
"288126","GARCIA CADILLAC OF ALBUQUERQUE","http://www.garciacadillac.com","6401 SAN MATEO BLVD NE","ALBUQUERQUE","NM","87109-3526",35.14968,-106.58669,"(505) 837-5200","(505) 883-0762",
"02389","Wendell Ford Sales Co","http://www.wendellfordsales.com","300 West Lisbon St.","Waynesburg","OH","44688","40.667086","-81.263376","(330) 866-3363","(330) 866-5455",
"5503","NISSAN OF JEFFERSON CITY",,"3219 MISSOURI BLVD","JEFFERSON CITY","MO","65109","38.580414","-92.239348","573-893-7767","573-893-3324",
"563","SMOLICH NISSAN","http://www.smolichnissan.com/","1835 NE HIGHWAY 20","BEND","OR","97701","44.055646","-121.276635","541-389-1178","541-388-2442",
"4500146","Michael Stead Porsche","http://michael-stead.porschedealer.com","2555 North Main Street","Walnut Creek","California","94597",,,"925-280-4900",,
"3894","PAUL BARNETT NISSAN","http://www.pbnissan.com","845 BROOKWAY BLVD","BROOKHAVEN","MS","39601","31.579158","-90.461752","601-833-9124","601-833-7220",
"116224","THOMAS MOTORS, INC","http://www.thomasmtrs.com","1125 W OUTER ROAD","MOBERLY","MO","65270-9479",39.4279,-92.4139,"(660) 263-4560","(660) 263-3437",
"113651","JEFF BARNES CHEVROLET, INC.","http://www.jeffbarneschevrolet.com","6110 SYKESVILLE RD","SYKESVILLE","MD","21784-6407",39.4078,-76.9509,"(410) 795-1200","(410) 795-7217",
"AA7W5","Lehman Volvo","http://www.lehmanvolvoyork.com","950 North Hills Road","York","PA","17402",39.9824867,-76.69238,"(717) 755-7676",,"sales@lehmanvolvoyork.com"
"32923","Bluegrass BMW","http://www.bluegrassbmw.com","3235 Park Ave","Paducah","KY","42001-4007",37.0836,-88.6509,"(270)444-0660","(270)442-9765",
"20058","Star Ford, Inc.","http://www.starfordstreator.com","2310 N Bloomington","Streator","IL","61364","41.148198","-88.835769","(815) 672-3187","(815) 672-0659",
"06758","Woody Folsom Ford, Inc.","http://www.woodyfolsombaxleyga.com","1633 Golden Isles West","Baxley","GA","31513","31.786319","-82.372162","(912) 367-2466","(912) 367-9954",
"12329","Lejeune Motor Co., Inc.","http://www.lejeunelincoln.com","2215 N. Marine Blvd","Jacksonville","NC","28540","34.782466","-77.385681","(910) 455-1551","(910) 455-3526",
"115790","PRESTON MOTORS, INC","http://www.prestongmsuperstore.com","1500 WILMINGTON AVE","NEW CASTLE","PA","16105-2052",41.0166,-80.3498,"(724) 658-6500","(724) 658-4598",
"TN045","WILSON COUNTY HYUNDAI, INC","www.wilsoncountyhyundai.com","1310 WEST MAIN STREET","LEBANON","TN","37087",36.21289,-86.323468,"615-444-5564","615-443-0887","wilsoncountyhyundai@eleadtrack.net"
"04007","Scion of Berkeley","http://www.scionofberkeley.com","2400 Shattuck Avenue","Berkeley","CA","94704","37.86568299999999709370968048460781574249267578125","-122.2677829999999943311195238493382930755615234375","(866) 906-1958",,"ScionEcom04007@toyota.com"
"62346","Brubaker Chrysler Jeep","http://www.brubakerchryslerjeep.com","1020-60 Lititz Pike","Lancaster","PA","17601-",40.0533,-76.305,"7172996541",,
"CT021","DEVINOS WATERTOWN HYUNDAI","www.watertownhyundai.net","674 STRAITS TURNPIKE","WATERTOWN","CT","06795",41.573369,-73.10037,"203-754-9494","203-755-3112","sales@brasscityhyundai.com"
"65734","BMW of Santa Maria","http://www.bmwsm.com","2150 S College Dr","Santa Maria","CA","93455-1350",34.922261,-120.425291,"(805)614-0306","(805)348-3222",
"113783","BOB HUFF CHEVROLET BUICK GMC, INC.","http://www.bobhuffgm.com","925 E MAIN ST","WYTHEVILLE","VA","24382-3305",36.9532,-81.0757,"(276) 228-2131","(276) 228-3350",
"76504","Brian Harris BMW","http://www.brianharrisbmw.com","12336 Airline Hwy","Baton Rouge","LA","70817-4413",30.3870132,-91.0436904,"(225)754-1200","(225)751-5351",
"01007","Bill Penney Scion","http://www.billpenneyscion.com","4808 University Dr., N.W.","Huntsville","AL","35816","34.7371490000000022746462491340935230255126953125","-86.6524950000000018235368770547211170196533203125","(866) 756-8583",,"sales@billpenneyscion.com"
"66159","Bill Gaddis Chrysler","http://www.billgaddischrysler.com","1717 N Wheeling Ave","Muncie","IN","47303-1667",40.2094,-85.3971,"7652892361",,
"MD036","Timbrook Kia","http://www.timbrookkia.com","10210 Mount Savage Road Nw","Cumberland","MD","21502","39.6855621","-78.7827687","301-722-2511",,
"402700","Volkswagen of Bismarck","http://www.volkswagenofbismarck.com","1726 E Main Ave","Bismarck","ND","58501","46.8053","-100.7660","7012049367",,
"5110","DOWNTOWN NASHVILLE NISSAN","http://www.downtownnashvillenissan.com/","25 VANTAGE WAY","NASHVILLE","TN","37228","36.192227","-86.792276","615-248-5100","615-248-5109",
"11645","Parks Lincoln of Tampa","http://www.parks-lincoln.com","10505 North Florida Avenue","Tampa","FL","33612","28.046952","-82.459010","(813) 933-6751","(407) 268-5049",
"289402","LANGWAY CHEVROLET OF MANCHESTER","http://www.langwaychevroletofmanchester.com","4847 MAIN ST","MANCHESTER CENTER","VT","05255-8918",43.1677,-73.0677,"(802) 362-1754","(802) 362-5184",
"115353","JIM BARNARD CHEVROLET, INC.","http://www.barnardchevy.com","7101 BUFFALO RD","CHURCHVILLE","NY","14428-9574",43.1033,-77.897,"(585) 293-2120","(585) 293-1884",
"09126","Village Cadillac Scion","http://www.villagescion.com","2431 Suncoast Blvd.","Homosassa","FL","34448","28.826519999999998589146343874745070934295654296875","-82.579160000000001673470251262187957763671875","(866) 979-6837",,"sales@villagescion.com"
"111122","THE M. J. SULLIVAN AUTOMOTIVE CORNER","http://www.mjsullivangm.com","452 BROAD ST","NEW LONDON","CT","06320-2599",41.36365,-72.1175,"(860) 443-8432","(860) 442-2584",
"115651","KING BUICK GMC LLC","http://www.kingbuickgmc.com","16200 FREDERICK RD","GAITHERSBURG","MD","20877-4023",39.1209,-77.1756,"(301) 948-9111","(301) 926-1482",
"03341","Raceway Ford of Hartsville","http://www.racewayautoofhartsville.com","1504 South Fifth Street","Hartsville","SC","29551","34.344473","-80.097279","(843) 332-0185","(843) 332-5950",
"115418","BOB PION BUICK-GMC, INC.","http://www.bobpionauto.com","333 MEMORIAL DR","CHICOPEE","MA","01020-5001",42.167,-72.57809,"(413) 598-8377","(413) 594-8380",
"35180","City Mitsubishi-Ny","WWW.CITYMITSUBISHICARS.COM","56-15 NORTHERN BLVD.","WOODSIDE","NY","11377",40.75354,-73.90449,"(718)777-8090","(718)777-2310",
"07840","Hebert's Town & Country Ford Lincoln","http://www.hebertstownandcountryfordlincoln.com","405 Industrial Drive","Minden","LA","71055","32.593653","-93.286436","(318) 377-8694","(318) 377-4254",
"112778","STEVE AUSTIN'S AUTO GROUP, INC.","http://www.steveaustins.com","2500 ROUTE 68 S","BELLEFONTAINE","OH","43311-1505",40.3249,-83.761,"(937) 592-3015","(937) 592-7763",
"04309","Puente Hills Scion","http://www.puentehillsscion.com","17070 Gale Avenue","City Of Industry","CA","91748","33.99957100000000309591996483504772186279296875","-117.934472999999997000486473552882671356201171875","(888) 892-2173",,"ScionEcom04309@toyota.com"
"06577","White Ford Lincoln, L.L.C.","http://www.whitefordwinnsboro.com","4120 Front Street","Winnsboro","LA","71295","32.155209","-91.713743","(318) 435-5101","(318) 435-9793",
"5181","PEDDER NISSAN","http://www.peddernissan.com","200 CARRIAGE CIRCLE","HEMET","CA","92545","33.741182","-117.030746","951-766-1446","951-766-0036",
"60211","Community Motors of Mason City","http://www.communitymotorsofmasoncity.net","1780 S Monroe Ave","Mason City","IA","50401-5674",43.1352,-93.2111,"6414230096",,
"60364","Grayson Chrysler Jeep Dodge","http://www.graysonchryslerjeepdodge.net","333 Cw Stevens Blvd","Grayson","KY","41143-2010",38.3473,-82.9398,"6064745414",,
"251465","Harper Acura","http://www.harperacura.net","9739 Kingston Pike","Knoxville","TN","37922-3346",35.906799,-84.107964,"(865) 691-5551","8656948271","andydean@harperdealerships.com"
"118886","LAKELAND CHEVROLET-BUICK, INC","http://www.lakelandchev.com","321 E TYRANENA PARK RD","LAKE MILLS","WI","53551-9681",43.0894,-88.9026,"(920) 648-2388","(920) 648-4160",
"j5630","Jaguar Bluff City","www.jaguarlandroverbluffcity.com","6335 Wheel Cove","Memphis","TN","38119-8244","35.07108","-89.85196","8669386374",,
"10598","Lawrence Hall Lincoln","http://www.LawrenceHallLincoln.net","1300 South Clack","Abilene","TX","79605","32.435362","-99.787436","(325) 695-8811","(325) 692-1657",
"113180","RAYMOND CHEVROLET, INC.","http://www.raymondchevrolet.net","118 RTE 173","ANTIOCH","IL","60002-1895",42.4691,-88.087,"(847) 395-3600","(847) 395-2802",
"5481","CREST NISSAN OF FRISCO","http://crestnissan.com","6600 STATE HIGHWAY 121","FRISCO","TX","75034","33.091061","-96.829483","469-777-5600","469-777-5601",
"44084","Adams Motor Company","http://www.chrysler.com//hostc/fad/moreDealerInfo.do?dealerCode=44084","702 W Highway 212","Montevideo","MN","56265-1560",44.935,-95.7245,"3202695454",,
"48021","Kari Toyota","http://www.karitoyota.com","1002 Tower Avenue","Superior","WI","54880",46.726546,-92.103901,"7153944429","7153948603",
